      ujd      | seeing_new | ub1_zp_new | lmt_mg_new | ccdid | good_pix_area |   ra_ul   |  dec_ul  |   ra_ur   |  dec_ur  |   ra_lr   |  dec_lr  |   ra_ll   |  dec_ll  
 2456111.68063 |        2.8 |       27.5 |     19.633 |     6 |      0.659852 | 210.90329 | 54.68655 | 210.95836 | 53.53713 | 209.99316 | 53.51816 | 209.91094 | 54.66704
 2456111.68063 |        2.5 |       27.5 |     19.707 |     9 |      0.659609 | 213.93933 |  54.7034 | 213.91148 | 53.55216 | 212.94371 | 53.55637 | 212.94428 | 54.70776
 2456111.70992 |        2.6 |       27.7 |     19.909 |     0 |      0.658383 | 210.83323 | 55.84676 | 210.89993 | 54.69761 | 209.90761 | 54.67428 | 209.81202 | 55.82275
 2456111.70992 |        2.3 |       27.8 |     20.029 |     4 |        0.6587 | 215.01214 | 55.85154 | 214.95611 | 54.70135 | 213.96069 | 54.71352 | 213.98751 | 55.86405
 2456111.70992 |        2.7 |       27.5 |     19.566 |     7 |      0.659681 | 211.91502 | 54.70064 | 211.94125 | 53.55003 | 210.97374 | 53.53898 | 210.92031 | 54.68929
 2456111.70992 |        2.7 |       27.5 |     19.768 |     1 |      0.650538 | 211.87757 | 55.86009 |  211.9107 | 54.70924 | 210.91614 | 54.69535 | 210.85391 | 55.84586
 2456111.70992 |        2.3 |       27.5 |      19.87 |    10 |      0.659414 | 214.95572 | 54.69167 | 214.90185 |  53.5417 | 213.93452 | 53.55261 | 213.96134 | 54.70292
 2456111.70992 |        2.4 |       27.6 |     20.024 |     5 |      0.642337 | 216.05425 | 55.83138 | 215.96793 | 54.68247 | 214.97513 | 54.70355 | 215.03223 | 55.85302
 2456111.70992 |        2.3 |       27.5 |     19.768 |     8 |      0.659596 | 212.92722 | 54.70634 | 212.92639 | 53.55518 | 211.95765 |  53.5515 | 211.93104 | 54.70251
 2456111.70992 |        2.8 |       27.7 |     19.702 |    11 |      0.649043 | 215.96612 | 54.67134 | 215.88606 | 53.52235 | 214.92056 | 53.54082 | 214.97359 | 54.69035
 2456111.70992 |        2.6 |       27.5 |     20.015 |     2 |      0.659498 | 212.91966 | 55.86637 |  212.9249 | 54.71518 | 211.92783 | 54.70933 | 211.89328 | 55.86033
 2456111.70992 |        2.5 |       27.5 |     19.753 |     6 |      0.659842 |  210.9027 | 54.68564 | 210.95791 | 53.53627 | 209.99278 | 53.51729 | 209.91043 | 54.66612
 2456111.70992 |        2.2 |       27.5 |     19.828 |     9 |      0.659522 | 213.93878 | 54.70257 | 213.91106 |  53.5513 | 212.94327 | 53.55553 | 212.94372 | 54.70696
 2456111.73948 |        2.2 |       27.5 |      20.16 |     2 |      0.658967 | 212.92125 | 55.86544 |  212.9266 | 54.71426 | 211.92945 | 54.70843 | 211.89479 |  55.8594
 2456111.73948 |        2.3 |       27.7 |     20.009 |     0 |      0.658222 | 210.83473 | 55.84582 | 210.90154 | 54.69671 | 209.90917 | 54.67336 | 209.81347 | 55.82178
 2456111.73948 |        2.4 |       27.5 |     19.744 |     6 |      0.659822 | 210.90432 | 54.68471 | 210.95959 | 53.53539 | 209.99438 |  53.5164 | 209.91196 | 54.66518
 2456111.73948 |        2.4 |       27.6 |     19.998 |     5 |      0.642954 | 216.05588 | 55.83052 | 215.96959 |  54.6816 | 214.97677 | 54.70268 | 215.03384 | 55.85216
 2456111.73948 |        2.4 |       27.5 |     19.861 |     1 |      0.650012 | 211.87907 | 55.85918 |  211.9123 | 54.70837 | 210.91774 | 54.69442 | 210.85541 | 55.84488
 2456111.73948 |        2.1 |       27.5 |     19.831 |     8 |      0.659581 | 212.92887 | 54.70543 | 212.92823 | 53.55432 | 211.95946 | 53.55061 | 211.93273 | 54.70157
 2456111.73948 |        2.1 |       27.5 |     19.832 |     9 |      0.659416 | 213.94045 | 54.70167 | 213.91279 |  53.5505 | 212.94497 | 53.55468 | 212.94536 | 54.70601
 2456111.73948 |        2.1 |       27.8 |     20.075 |     4 |      0.658263 |  215.0137 | 55.85063 |  214.9578 | 54.70049 | 213.96237 | 54.71265 | 213.98906 | 55.86313
 2456111.73948 |        2.3 |       27.5 |     19.831 |    10 |      0.659016 | 214.95736 | 54.69076 | 214.90359 | 53.54083 | 213.93622 | 53.55179 | 213.96295 | 54.70205
 2456111.73948 |        2.4 |       27.5 |     19.665 |     7 |       0.65966 | 211.91669 | 54.69973 | 211.94299 | 53.54911 | 210.97538 | 53.53812 | 210.92188 | 54.68843
 2456111.73948 |        2.8 |       27.7 |     19.654 |    11 |      0.649733 | 215.96778 |  54.6705 | 215.88784 | 53.52153 | 214.92232 | 53.53996 | 214.97524 | 54.68947
 2456112.68074 |          2 |       27.6 |       20.1 |     0 |      0.658397 | 210.83336 | 55.84717 | 210.89977 | 54.69837 | 209.90782 |  54.6752 | 209.81253 | 55.82333
 2456112.68074 |        1.7 |       27.8 |      20.37 |     4 |      0.658828 | 215.01246 |  55.8521 | 214.95583 | 54.70212 |  213.9605 | 54.71429 | 213.98792 | 55.86462
 2456112.68074 |        2.1 |       27.5 |     19.866 |     7 |      0.659689 | 211.91525 |  54.7015 |  211.9415 | 53.55091 |  210.9739 |  53.5399 | 210.92046 | 54.69017
 2456112.68074 |          2 |       27.5 |     20.298 |     2 |      0.659843 | 212.91988 | 55.86692 | 212.92466 | 54.71596 | 211.92773 | 54.71017 | 211.89364 | 55.86094
 2456112.68074 |        1.9 |       27.5 |      20.07 |    10 |      0.659547 | 214.95586 | 54.69251 | 214.90192 | 53.54253 | 213.93457 | 53.55344 | 213.96147 | 54.70376
 2456112.68074 |          2 |       27.5 |         20 |     6 |      0.659854 | 210.90297 | 54.68649 | 210.95809 | 53.53717 | 209.99291 | 53.51819 | 209.91065 | 54.66698
 2456112.68074 |        1.8 |       27.5 |     20.059 |     9 |      0.659552 | 213.93896 | 54.70336 | 213.91119 | 53.55217 |  212.9434 |  53.5564 |  212.9439 | 54.70775
 2456112.68074 |        2.1 |       27.5 |     20.055 |     1 |      0.650686 | 211.87757 | 55.86055 | 211.91034 | 54.70996 | 210.91616 | 54.69612 | 210.85432 | 55.84637
 2456112.68074 |        1.9 |       27.6 |     20.291 |     5 |      0.642887 | 216.05445 |  55.8319 | 215.96772 |  54.6832 | 214.97469 | 54.70439 | 215.03221 | 55.85366
 2456112.68074 |        1.8 |       27.5 |      20.05 |     8 |      0.659604 | 212.92739 | 54.70716 | 212.92664 | 53.55603 |  211.9579 | 53.55235 | 211.93128 | 54.70334
 2456112.68074 |        2.7 |       27.6 |     19.654 |    11 |      0.649543 | 215.96621 | 54.67215 | 215.88614 | 53.52314 | 214.92065 | 53.54163 |  214.9737 | 54.69118
 2456112.72961 |        2.4 |       27.6 |     19.809 |     0 |      0.658093 | 210.83462 | 55.84557 | 210.90143 | 54.69644 | 209.90916 | 54.67314 | 209.81345 |  55.8216
 2456112.72961 |        2.3 |       27.5 |     20.053 |     2 |      0.658833 |  212.9212 | 55.86524 | 212.92652 | 54.71408 |  211.9294 | 54.70823 | 211.89477 | 55.85919
 2456112.72961 |        2.4 |       27.5 |     19.614 |     6 |      0.659818 | 210.90431 | 54.68456 | 210.95954 | 53.53517 | 209.99431 | 53.51617 | 209.91193 | 54.66502
 2456112.72961 |        2.5 |       27.5 |     19.744 |     1 |      0.649874 | 211.87907 | 55.85899 | 211.91231 | 54.70812 | 210.91761 | 54.69418 | 210.85527 | 55.84471
 2456112.72961 |        2.2 |       27.5 |     19.687 |     8 |      0.659526 | 212.92884 | 54.70522 | 212.92807 | 53.55414 | 211.95933 | 53.55043 | 211.93266 | 54.70137
 2456112.72961 |        2.2 |       27.7 |     19.859 |     4 |      0.658152 | 215.01363 | 55.85042 | 214.95776 | 54.70029 | 213.96235 | 54.71247 | 213.98901 | 55.86294
 2456112.72961 |        2.6 |       27.5 |     19.461 |     7 |      0.659604 | 211.91663 | 54.69951 | 211.94286 | 53.54892 | 210.97528 | 53.53791 | 210.92185 | 54.68818
 2456112.72961 |        2.3 |       27.5 |     19.704 |    10 |      0.658911 |  214.9573 | 54.69062 | 214.90355 | 53.54066 | 213.93616 | 53.55154 | 213.96286 | 54.70183
 2456112.72961 |        2.4 |       27.5 |      19.83 |     5 |      0.642778 | 216.05581 |  55.8303 | 215.96951 | 54.68132 | 214.97667 | 54.70229 | 215.03391 | 55.85183
 2456112.72961 |        2.1 |       27.5 |     19.742 |     9 |      0.659299 | 213.94036 | 54.70143 | 213.91268 | 53.55027 | 212.94497 |  53.5545 | 212.94538 | 54.70581
 2456112.72961 |          3 |       27.6 |     19.383 |    11 |      0.649583 |  215.9677 | 54.67026 | 215.88777 |  53.5213 | 214.92225 | 53.53979 | 214.97516 |  54.6893
 2456112.75985 |          2 |       27.6 |     19.961 |     0 |      0.657821 | 210.83475 | 55.84506 | 210.90159 | 54.69597 | 209.90926 | 54.67263 | 209.81352 | 55.82103
 2456112.75985 |          2 |       27.5 |     20.168 |     2 |      0.658572 | 212.92128 | 55.86474 | 212.92666 | 54.71358 | 211.92954 | 54.70774 | 211.89485 |  55.8587
 2456112.75985 |          2 |       27.5 |     19.767 |     6 |      0.659666 | 210.90445 | 54.68401 | 210.95971 | 53.53468 | 209.99446 | 53.51567 | 209.91205 | 54.66446
 2456112.75985 |        1.9 |       27.5 |     19.806 |     8 |      0.659314 | 212.92897 | 54.70479 | 212.92826 | 53.55365 |  211.9595 | 53.54992 | 211.93279 | 54.70092
 2456112.75985 |        2.1 |       27.5 |     19.887 |     1 |      0.649617 | 211.87911 | 55.85846 | 211.91243 | 54.70765 | 210.91778 | 54.69368 | 210.85536 | 55.84414
 2456112.75985 |        1.8 |       27.8 |     20.095 |     4 |      0.657908 | 215.01388 | 55.84997 |   214.958 | 54.69986 | 213.96254 |   54.712 |  213.9892 | 55.86246
 2456112.75985 |        2.2 |       27.5 |     19.585 |     7 |      0.659316 | 211.91668 | 54.69904 |   211.943 | 53.54846 | 210.97555 | 53.53738 | 210.92205 | 54.68765
 2456112.75985 |          2 |       27.5 |     19.799 |    10 |      0.658661 | 214.95756 |  54.6902 | 214.90381 | 53.54023 |  213.9364 | 53.55109 |  213.9631 | 54.70139
 2456112.75985 |        2.4 |       27.5 |     19.769 |     5 |      0.642713 | 216.05614 | 55.82987 | 215.96983 | 54.68094 |  214.9769 | 54.70191 | 215.03414 |  55.8514
 2456112.75985 |        1.8 |       27.5 |     19.827 |     9 |      0.659044 | 213.94061 | 54.70102 | 213.91298 | 53.54984 | 212.94513 |   53.554 | 212.94549 | 54.70535
 2456112.75985 |        2.8 |       27.6 |     19.407 |    11 |      0.649524 |   215.968 | 54.66989 |  215.8881 | 53.52088 | 214.92253 | 53.53932 | 214.97541 | 54.68888
 2456113.68093 |        2.2 |       27.5 |     20.262 |     1 |      0.650678 | 211.87827 | 55.86077 | 211.91137 | 54.70993 | 210.91677 | 54.69606 | 210.85458 | 55.84655
 2456113.68093 |        2.1 |       27.6 |     20.279 |     0 |      0.658392 | 210.83393 | 55.84748 | 210.90052 | 54.69833 | 209.90827 |   54.675 | 209.81278 | 55.82347
 2456113.68093 |        2.1 |       27.5 |     20.488 |     2 |       0.65983 | 212.92031 |   55.867 | 212.92548 | 54.71582 | 211.92841 | 54.71003 | 211.89393 |   55.861
 2456113.68093 |        1.9 |       27.5 |     20.454 |     5 |      0.643075 | 216.05488 | 55.83199 | 215.96838 |  54.6831 | 214.97563 |  54.7042 | 215.03291 | 55.85366
 2456113.68093 |        1.8 |       27.7 |     20.467 |     4 |      0.658843 | 215.01281 | 55.85214 | 214.95667 | 54.70203 |  213.9613 |  54.7142 | 213.98823 | 55.86466
 2456113.68093 |        2.1 |       27.5 |     20.325 |     6 |       0.65985 | 210.90334 | 54.68637 |  210.9585 | 53.53703 | 209.99336 | 53.51809 | 209.91106 | 54.66689
 2456113.68093 |        1.9 |       27.5 |     20.297 |     8 |        0.6596 | 212.92785 | 54.70703 | 212.92697 | 53.55591 | 211.95826 | 53.55223 | 211.93171 | 54.70322
 2456113.68093 |        2.2 |       27.5 |     20.193 |     7 |      0.659686 | 211.91564 | 54.70133 | 211.94178 | 53.55071 | 210.97432 | 53.53976 | 210.92098 | 54.69006
 2456113.68093 |        1.8 |       27.5 |     20.402 |     9 |      0.659616 | 213.93938 | 54.70324 | 213.91155 | 53.55204 |  212.9438 | 53.55624 | 212.94435 |  54.7076
 2456113.68093 |        2.5 |       27.6 |     20.067 |    11 |      0.649747 | 215.96659 | 54.67198 | 215.88659 | 53.52301 |  214.9211 | 53.54148 | 214.97408 |   54.691
 2456113.68093 |          2 |       27.5 |     20.376 |    10 |      0.659558 | 214.95625 | 54.69236 | 214.90231 | 53.54243 | 213.93502 | 53.55331 | 213.96191 | 54.70358
  2456113.7406 |        2.1 |       27.6 |     20.163 |     0 |      0.658342 | 210.83404 | 55.84603 | 210.90087 | 54.69695 | 209.90847 | 54.67357 | 209.81273 | 55.82198
  2456113.7406 |        1.8 |       27.8 |     20.405 |     4 |      0.658383 | 215.01307 | 55.85087 | 214.95711 | 54.70074 | 213.96169 | 54.71287 | 213.98845 | 55.86335
  2456113.7406 |        2.1 |       27.5 |     20.022 |     7 |      0.659668 | 211.91601 | 54.69997 |  211.9423 | 53.54936 | 210.97473 | 53.53835 | 210.92125 | 54.68865
  2456113.7406 |          2 |       27.5 |     20.431 |     2 |      0.659118 | 212.92048 | 55.86565 | 212.92588 |  54.7145 | 211.92878 | 54.70868 | 211.89407 | 55.85963
  2456113.7406 |        2.1 |       27.5 |     20.176 |     1 |       0.65016 | 211.87836 | 55.85937 | 211.91165 | 54.70859 | 210.91707 | 54.69467 | 210.85469 | 55.84511
  2456113.7406 |          2 |       27.5 |     20.179 |    10 |      0.659134 | 214.95669 | 54.69107 | 214.90294 | 53.54113 | 213.93559 | 53.55202 |  213.9623 |  54.7023
  2456113.7406 |        2.1 |       27.5 |       20.1 |     6 |      0.659828 | 210.90364 | 54.68497 | 210.95896 | 53.53563 | 209.99373 | 53.51662 | 209.91126 | 54.66542
  2456113.7406 |        2.1 |       27.6 |     20.315 |     5 |      0.642632 | 216.05521 | 55.83073 | 215.96897 | 54.68183 |  214.9761 | 54.70294 | 215.03313 | 55.85241
  2456113.7406 |        1.8 |       27.5 |     20.206 |     9 |      0.659495 | 213.93978 | 54.70193 | 213.91214 | 53.55073 | 212.94434 |  53.5549 |  212.9447 | 54.70626
  2456113.7406 |        1.8 |       27.5 |     20.193 |     8 |      0.659586 |  212.9282 | 54.70571 | 212.92746 | 53.55457 | 211.95874 | 53.55085 | 211.93206 | 54.70185
  2456113.7406 |        2.4 |       27.6 |     19.931 |    11 |      0.649432 | 215.96709 | 54.67073 | 215.88723 | 53.52173 | 214.92173 | 53.54021 | 214.97458 | 54.68975
  2456114.7095 |        1.9 |       27.6 |     20.564 |     0 |      0.658392 | 210.83346 |  55.8473 | 210.90021 | 54.69817 | 209.90792 | 54.67482 | 209.81227 | 55.82327
  2456114.7095 |        1.6 |       27.8 |     20.847 |     4 |      0.658835 | 215.01251 | 55.85207 | 214.95644 | 54.70193 |  213.9611 | 54.71406 | 213.98796 | 55.86454
  2456114.7095 |          2 |       27.5 |      20.53 |     7 |      0.659685 |  211.9154 | 54.70118 |  211.9416 | 53.55053 | 210.97402 | 53.53955 | 210.92062 |  54.6899
  2456114.7095 |        1.8 |       27.5 |     20.735 |    10 |      0.659545 | 214.95606 | 54.69228 | 214.90222 | 53.54232 | 213.93493 | 53.55318 | 213.96172 | 54.70347
  2456114.7095 |          2 |       27.5 |      20.53 |     1 |      0.650673 | 211.87789 | 55.86059 | 211.91108 | 54.70981 | 210.91643 | 54.69591 | 210.85415 | 55.84634
  2456114.7095 |        1.7 |       27.6 |     20.852 |     5 |      0.642881 | 216.05468 | 55.83191 | 215.96822 |   54.683 | 214.97543 | 54.70413 | 215.03267 | 55.85361
  2456114.7095 |        1.7 |       27.5 |     20.601 |     8 |      0.659601 | 212.92762 | 54.70688 | 212.92689 | 53.55571 | 211.95814 | 53.55204 | 211.93149 | 54.70307
  2456114.7095 |        2.4 |       27.7 |     20.462 |    11 |      0.649599 | 215.96646 | 54.67194 | 215.88658 | 53.52291 | 214.92106 | 53.54135 | 214.97391 | 54.69092
  2456114.7095 |        1.8 |       27.5 |     20.825 |     2 |      0.659794 | 212.91996 | 55.86688 | 212.92526 | 54.71571 | 211.92818 | 54.70989 | 211.89357 | 55.86086
  2456114.7095 |        1.9 |       27.5 |     20.693 |     6 |      0.659849 | 210.90293 | 54.68619 | 210.95819 | 53.53684 | 209.99311 | 53.51787 |  209.9107 | 54.66668
  2456114.7095 |        1.6 |       27.5 |     20.713 |     9 |      0.659592 | 213.93919 | 54.70315 | 213.91145 | 53.55195 | 212.94364 | 53.55614 | 212.94405 | 54.70749
 2456114.73939 |        2.1 |       27.6 |     20.365 |     0 |      0.658371 | 210.83412 | 55.84641 | 210.90095 | 54.69736 | 209.90861 | 54.67401 | 209.81288 | 55.82238
 2456114.73939 |          2 |       27.5 |     20.608 |     2 |      0.659356 | 212.92065 | 55.86608 | 212.92605 | 54.71493 | 211.92892 |  54.7091 | 211.89421 | 55.86005
 2456114.73939 |        1.9 |       27.6 |     20.614 |     5 |      0.642992 | 216.05545 | 55.83117 | 215.96912 | 54.68227 | 214.97628 | 54.70335 | 215.03339 | 55.85282
 2456114.73939 |        1.9 |       27.8 |     20.542 |     4 |       0.65863 | 215.01326 | 55.85133 |  214.9573 | 54.70116 | 213.96188 | 54.71327 | 213.98863 | 55.86379
 2456114.73939 |        2.2 |       27.5 |     20.324 |     1 |      0.650387 | 211.87856 |  55.8598 | 211.91182 | 54.70904 | 210.91717 | 54.69507 | 210.85481 | 55.84548
 2456114.73939 |        1.9 |       27.5 |     20.344 |     8 |      0.659591 | 212.92835 | 54.70611 | 212.92767 | 53.55498 |  211.9589 | 53.55127 | 211.93214 | 54.70227
 2456114.73939 |        2.2 |       27.5 |     20.244 |     7 |      0.659673 | 211.91612 | 54.70038 | 211.94241 | 53.54978 | 210.97486 |  53.5388 | 210.92137 | 54.68908
 2456114.73939 |        2.7 |       27.7 |     20.155 |    11 |      0.649797 | 215.96732 | 54.67118 | 215.88751 | 53.52215 | 214.92193 | 53.54061 | 214.97471 | 54.69018
 2456114.73939 |        2.1 |       27.5 |     20.426 |     6 |      0.659833 | 210.90372 | 54.68539 | 210.95898 | 53.53606 | 209.99384 | 53.51703 | 209.91144 | 54.66582
 2456114.73939 |          2 |       27.5 |      20.46 |    10 |      0.659375 | 214.95687 |  54.6915 | 214.90314 | 53.54154 | 213.93584 | 53.55243 | 213.96252 | 54.70272
 2456114.73939 |        1.8 |       27.5 |     20.441 |     9 |      0.659686 |    213.94 | 54.70239 | 213.91232 | 53.55118 | 212.94445 | 53.55536 | 212.94479 | 54.70672
 2456115.68017 |        1.8 |       27.7 |     21.018 |     0 |      0.658402 | 210.83328 | 55.84783 | 210.89991 | 54.69871 | 209.90759 | 54.67534 | 209.81207 | 55.82377
 2456115.68017 |          2 |       27.5 |     20.832 |     1 |      0.650693 | 211.87769 | 55.86109 | 211.91073 | 54.71031 | 210.91608 | 54.69639 | 210.85395 | 55.84683
 2456115.68017 |        1.7 |       27.8 |     21.065 |     4 |      0.658828 | 215.01229 | 55.85256 | 214.95611 | 54.70239 | 213.96075 | 54.71453 | 213.98771 | 55.86505
 2456115.68017 |        2.1 |       27.6 |     20.923 |     5 |      0.642911 | 216.05445 | 55.83238 | 215.96782 | 54.68338 |  214.9751 |  54.7044 | 215.03267 | 55.85397
 2456115.68017 |          2 |       27.5 |     20.897 |     6 |      0.659857 | 210.90259 | 54.68671 | 210.95785 | 53.53738 | 209.99281 | 53.51839 | 209.91041 | 54.66719
 2456115.68017 |        1.9 |       27.5 |     21.057 |     2 |      0.659844 | 212.91965 | 55.86739 | 212.92492 | 54.71619 | 211.92787 | 54.71037 | 211.89329 | 55.86138
 2456115.68017 |        1.7 |       27.6 |     21.053 |     9 |      0.659533 | 213.93885 | 54.70362 | 213.91109 | 53.55238 | 212.94322 | 53.55656 |  212.9437 | 54.70795
 2456115.68017 |        2.1 |       27.5 |     20.825 |     7 |      0.659691 | 211.91511 |  54.7017 |  211.9412 | 53.55103 | 210.97364 | 53.54006 | 210.92036 | 54.69042
 2456115.68017 |        2.5 |       27.8 |     20.845 |    11 |      0.649585 |  215.9661 |  54.6724 | 215.88619 | 53.52337 | 214.92067 | 53.54178 | 214.97355 | 54.69135
 2456115.68017 |        1.9 |       27.5 |     20.995 |    10 |      0.659548 | 214.95573 | 54.69274 | 214.90187 | 53.54278 | 213.93452 | 53.55361 | 213.96133 |  54.7039
 2456115.68017 |        1.8 |       27.6 |     20.958 |     8 |      0.659605 | 212.92724 | 54.70738 |  212.9264 | 53.55621 | 211.95773 | 53.55252 | 211.93119 | 54.70355
 2456115.70988 |        2.3 |       27.5 |     20.727 |     1 |      0.650669 | 211.87827 | 55.86056 | 211.91141 | 54.70974 | 210.91676 | 54.69581 | 210.85453 | 55.84628
 2456115.70988 |        1.9 |       27.8 |     21.011 |     4 |      0.658848 | 215.01293 | 55.85207 | 214.95688 |  54.7019 | 213.96156 | 54.71403 |  213.9884 | 55.86455
 2456115.70988 |        2.3 |       27.7 |     20.811 |     0 |      0.658388 | 210.83387 | 55.84728 | 210.90061 | 54.69814 | 209.90826 | 54.67479 | 209.81262 | 55.82325
 2456115.70988 |        2.3 |       27.5 |     20.724 |     7 |      0.659683 | 211.91576 | 54.70115 | 211.94205 | 53.55047 | 210.97447 | 53.53952 | 210.92098 | 54.68989
